序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
4794,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,18,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,14,,1,13,04,120.626044,24.181694,3
4795,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,20,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,49,,1,06,04,120.689494,24.241107,3
4796,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,22,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,12,04,120.647675,24.196254,3
4797,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,24,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,59,,1,13,04,120.649728,24.146652,4
4798,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,24,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.606554,24.183619,3
4799,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,26,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,58,,1,12,04,120.676551,24.145028,3
4800,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,29,臺中市,烏日區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,05,4,4,1,15,3,10,3,B03,7,11,02,05,,45,45,1,06,04,120.635012,24.104846,2
4801,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,30,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,86,,1,,,120.658643,24.157625,3
4802,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,30,臺中市,清水區,0,0,0,6,,,,,,,,,,,,,,,,,,,B03,,,02,,,40,,1,12,04,120.584527,24.302274,3
4803,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,32,臺中市,神岡區,0,3,0,6,6,05,01,1,5,4,6,6,4,4,10,5,5,1,17,2,09,1,C03,7,09,02,12,,15,15,1,13,04,120.694911,24.270025,2
4804,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,33,臺中市,大雅區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,4,1,16,2,07,1,C03,7,11,02,11,,20,20,1,13,04,120.664915,24.217877,2
4805,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,33,臺中市,北區,0,1,0,7,6,03,09,1,5,4,6,6,4,4,05,4,5,2,12,2,09,1,C03,7,11,02,12,,39,39,1,12,04,120.671087,24.171641,2
4806,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,33,臺中市,清水區,0,0,0,7,,,,,,,,,,,,,,,,,,,A11,,,11,,,49,,1,12,04,120.632756,24.297416,3
4807,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,34,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B13,7,09,02,05,,20,20,1,13,04,120.621863,24.180142,2
4808,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,37,臺中市,北屯區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,17,2,09,1,C03,7,06,02,14,,11,11,1,12,04,120.727365,24.176586,2
4809,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,40,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,11,,,07,,1,13,04,120.619735,24.187244,3
4810,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,40,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,09,4,5,2,13,3,10,3,B03,7,09,02,01,,84,07,1,11,04,120.647507,24.155639,2
4811,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,55,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,51,,1,12,04,120.689736,24.114217,3
4812,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,55,臺中市,清水區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,2,09,1,C03,7,06,02,14,,26,26,1,06,04,120.572501,24.264141,2
4813,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,57,臺中市,大里區,0,1,0,6,6,03,01,1,5,4,6,6,4,4,05,5,5,1,16,3,10,3,B03,7,05,02,02,,84,84,1,13,04,120.665383,24.110241,2
4814,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,57,臺中市,大安區,0,0,0,7,,,,,,,,,,,,,,,19,,,,B03,,,02,,,87,,1,13,04,120.594514,24.341949,3
4815,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,16,58,臺中市,豐原區,0,1,0,6,6,03,02,1,5,4,6,6,4,4,05,5,5,2,17,3,10,5,C03,7,06,02,11,,39,39,1,12,04,120.710826,24.249744,2
4816,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,02,臺中市,后里區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,14,,,,B03,,,01,,,49,,1,12,04,120.728791,24.325755,3
4817,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,03,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,50,,1,06,04,120.601966,24.106458,3
4818,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,05,臺中市,南屯區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,5,5,2,13,4,11,2,C03,7,09,01,11,,07,07,1,06,04,120.636755,24.145243,2
4819,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,06,臺中市,東區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,09,5,4,2,12,3,10,3,B03,7,04,02,02,,08,08,1,12,04,120.707848,24.142581,2
4820,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,09,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,1,13,2,09,1,C03,7,09,02,11,,07,07,1,13,04,120.608759,24.192062,2
4821,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,11,臺中市,南區,0,1,0,7,6,04,02,1,5,4,6,6,2,1,03,5,5,2,17,2,09,2,C03,7,15,02,14,,45,45,1,12,04,120.664768,24.126027,2
4822,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,14,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,01,,,35,35,1,13,04,120.694672,24.165610,3
4823,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,19,臺中市,東勢區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,12,04,120.829013,24.253340,3
4824,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,20,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,18,,,,C03,,,01,,,59,,1,12,04,120.663827,24.201286,4
4825,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,22,臺中市,南屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,13,2,09,2,C03,7,09,02,11,,07,07,1,06,04,120.615853,24.151246,2
4826,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,23,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,06,04,120.613182,24.348196,3
4827,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,25,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,12,3,10,5,B03,7,05,02,05,,11,11,1,13,04,120.639604,24.165783,2
4828,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,25,臺中市,烏日區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,B03,7,05,02,01,,57,57,1,12,04,120.605902,24.104663,2
4829,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,30,臺中市,東區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,1,C03,7,09,02,11,,13,13,1,12,04,120.694877,24.127238,2
4830,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,31,臺中市,大雅區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,09,4,5,1,12,3,10,3,B03,7,09,02,16,,84,84,1,12,04,120.645429,24.221915,2
4831,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,37,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,B03,7,05,02,02,,20,47,1,12,04,120.608877,24.155502,2
4832,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,38,臺中市,大雅區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,C03,7,06,02,12,,20,20,1,13,04,120.646895,24.231146,2
4833,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,38,臺中市,北屯區,0,0,0,7,6,13,07,1,5,4,6,6,4,4,01,4,4,2,12,,,,A06,,,02,,,40,40,1,12,04,120.712679,24.182160,3
4834,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,40,臺中市,東區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,05,5,5,2,18,2,08,1,C03,7,09,02,14,,84,84,1,12,04,120.707451,24.138946,2
4835,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,40,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,11,3,10,1,C03,7,06,02,12,,48,48,1,06,04,120.698328,24.185295,2
4836,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,40,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,09,,,39,,1,06,04,120.535118,24.177314,3
4837,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,40,臺中市,烏日區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,1,12,3,10,3,B12,7,09,02,02,,42,42,1,06,04,120.641853,24.095503,2
4838,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,40,臺中市,新社區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,1,C03,7,09,02,16,,84,84,1,12,04,120.809418,24.249104,2
4839,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,42,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,35,,,,C03,,,10,,,85,,1,12,04,120.692941,24.160399,3
4840,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,42,臺中市,南區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,2,17,3,10,1,C03,7,01,02,11,,51,51,1,12,04,120.677595,24.130781,2
4841,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,42,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,23,,,,B03,,,02,,,59,,1,13,04,120.609764,24.187391,3
4842,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,42,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,03,4,5,2,16,2,08,2,C03,7,06,02,14,,39,39,1,12,04,120.713128,24.143407,2
4843,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,42,臺中市,太平區,0,2,0,7,6,04,02,1,5,4,6,6,4,4,05,4,4,1,13,2,08,1,C03,7,09,02,11,,07,07,1,12,04,120.717990,24.148979,2
4844,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,45,臺中市,西屯區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,01,3,5,2,18,2,05,5,C03,7,12,02,16,,07,07,1,13,04,120.661563,24.171558,2
4845,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,47,臺中市,西屯區,0,2,0,7,9,13,09,1,5,4,6,6,4,4,09,4,5,2,17,2,09,1,C03,7,01,02,11,,51,51,1,13,04,120.643821,24.195089,2
4846,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,48,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,F03,,,02,,,06,,1,12,04,120.661328,24.109623,3
4847,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,49,臺中市,霧峰區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,13,3,10,5,B03,7,09,02,01,,07,07,1,12,04,120.692898,24.072828,2
4848,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,50,臺中市,南區,0,0,0,7,6,13,07,1,5,4,6,6,4,4,01,4,4,2,13,3,10,3,B03,7,15,02,01,,84,84,1,12,04,120.654354,24.115883,3
4849,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,52,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,47,,1,12,04,120.676412,24.161703,3
4850,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,55,臺中市,大雅區,0,0,0,6,,,,,,,,,,,,,,,16,,,,C03,,,02,,,20,,1,13,04,120.656331,24.220350,3
4851,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,55,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,50,,1,13,04,120.680412,24.143470,3
4852,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,55,臺中市,太平區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,17,3,10,3,B03,7,01,02,07,,51,51,1,13,04,120.734001,24.148158,2
4853,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,55,臺中市,新社區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,12,04,120.809418,24.249104,3
4854,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,56,臺中市,豐原區,0,0,0,6,,,,,,,,,,,,,,,11,,,,B03,,,02,,,08,,1,12,04,120.728638,24.271751,3
4855,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,17,57,臺中市,西區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,16,2,09,2,C03,7,06,02,11,,39,39,1,12,04,120.659100,24.153495,2
4856,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,00,臺中市,南區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,05,2,5,2,09,3,10,3,A04,7,09,09,15,,87,87,1,12,04,120.683511,24.133098,2
4857,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,04,臺中市,東區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,13,2,08,1,C03,7,09,02,12,,07,07,1,12,04,120.706418,24.130252,2
4858,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,06,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,,,,,,,119,,1,,,120.679422,24.169736,3
4859,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,09,臺中市,烏日區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,3,2,12,3,10,3,B03,7,07,02,06,,43,43,1,06,04,120.651999,24.102576,2
4860,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,14,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,09,,,,B12,,,01,,,84,,1,12,04,120.617407,24.347267,3
4861,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,18,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,84,84,1,12,04,120.642270,24.177771,3
4862,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,20,臺中市,北屯區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,4,5,2,17,2,09,1,C03,7,15,02,14,,06,43,1,12,04,120.715584,24.174566,2
4863,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,20,臺中市,大里區,0,0,0,7,6,10,07,1,5,4,6,6,4,4,01,3,5,1,13,,,,B12,,,02,,,07,07,1,06,04,120.684190,24.075863,3
4864,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,21,臺中市,西屯區,0,2,0,7,6,04,02,1,5,4,6,6,2,1,05,4,5,1,16,3,10,1,C03,7,11,02,14,,46,46,1,12,02,120.624956,24.180805,2
4865,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,22,臺中市,東勢區,0,3,0,7,6,11,09,1,5,4,6,6,4,4,10,5,5,2,11,2,09,5,C03,7,09,02,14,,08,08,1,12,04,120.840522,24.226840,2
4866,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,23,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,13,04,120.685577,24.174551,3
4867,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,23,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,02,,1,12,04,120.657015,24.264366,3
4868,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,25,臺中市,太平區,0,1,0,7,6,13,12,1,5,4,6,6,4,4,05,2,4,1,17,2,08,1,C03,7,09,09,12,,84,84,2,12,04,120.714178,24.145620,2
4869,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,25,臺中市,沙鹿區,0,1,0,7,6,04,02,1,5,4,6,6,4,4,10,5,5,1,13,2,09,3,B03,7,09,02,01,,07,07,1,13,04,120.573530,24.225743,2
4870,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,27,臺中市,西區,0,1,0,7,6,05,04,1,5,4,6,6,2,1,05,5,4,2,13,2,09,1,C03,7,09,02,11,,07,07,1,06,04,120.668428,24.132090,2
4871,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,28,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,10,,,,B03,,,01,,,12,12,1,12,04,120.653574,24.223005,3
4872,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,30,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,14,,,,C03,,,02,,,49,,1,13,04,120.671442,24.171768,3
4873,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,30,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,12,04,120.616316,24.188974,3
4874,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,33,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,13,04,120.567009,24.242650,3
4875,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,37,臺中市,北屯區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,5,5,2,12,2,09,1,C03,7,06,02,11,,87,07,1,12,04,120.704567,24.186493,2
4876,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,42,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B02,,,01,,,59,,1,13,04,120.648860,24.173279,3
4877,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,43,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,13,,,,A31,,,01,,,07,,1,06,04,120.529550,24.252578,3
4878,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,44,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,17,,,,A11,,,02,,,51,,1,12,04,120.717769,24.154083,3
4879,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,45,臺中市,南屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,09,4,4,2,16,3,10,3,B03,7,05,02,02,,20,47,1,13,04,120.612036,24.149958,2
4880,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,48,臺中市,西屯區,0,1,0,7,6,03,04,1,5,4,6,6,1,1,05,4,5,1,17,3,10,3,B03,7,09,02,05,,59,59,1,13,04,120.635349,24.169426,2
4881,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,54,臺中市,北區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,13,3,10,2,C01,7,07,02,11,,84,07,1,12,04,120.677198,24.152520,3
4882,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,55,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,40,,1,13,04,120.664785,24.178278,3
4883,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,18,57,臺中市,南區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,17,2,08,1,C03,7,11,02,13,,39,39,1,12,04,120.655234,24.130049,2
4884,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,04,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,14,14,1,06,04,120.545522,24.209498,3
4885,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,06,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,07,07,1,12,04,120.663128,24.143060,3
4886,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,07,臺中市,北區,0,2,0,6,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,1,C03,7,09,02,12,,20,20,1,12,04,120.681661,24.161997,2
4887,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,10,臺中市,東區,0,1,0,7,6,13,09,1,5,4,6,6,2,1,05,5,5,2,13,2,09,2,C03,7,09,02,11,,84,84,1,12,04,120.707304,24.139220,2
4888,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,10,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,07,,1,12,04,120.653038,24.134957,3
4889,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,15,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,11,,,,B01,,,02,,,84,,1,12,04,120.718993,24.243848,3
4890,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,19,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,05,5,4,2,16,3,10,3,B03,7,06,02,06,,20,20,1,12,04,120.680939,24.159105,2
4891,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,19,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,87,87,1,06,04,120.529033,24.185709,3
4892,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,21,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,01,,,07,,1,12,04,120.662968,24.163798,3
4893,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,24,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.637879,24.180465,3
4894,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,24,臺中市,大里區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,09,5,4,2,17,3,10,4,F01,7,09,02,11,,04,04,1,12,04,120.688038,24.105829,2
4895,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,30,臺中市,東區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,B03,7,15,02,08,,84,84,1,12,04,120.696458,24.125098,2
4896,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,30,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,51,51,1,11,04,120.609047,24.155818,3
4897,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,31,臺中市,龍井區,0,0,0,6,,,,,,,,,,,,,,,16,,,,C03,,,02,,,14,14,1,06,04,120.589815,24.179220,3
4898,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,32,臺中市,霧峰區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,21,,1,12,04,120.662944,24.063028,3
4899,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,32,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,84,1,12,04,120.711272,24.159138,3
4900,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,34,臺中市,北屯區,0,2,0,7,6,05,01,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,B03,7,06,02,06,,11,11,1,12,04,120.730420,24.177167,2
4901,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,35,臺中市,潭子區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,1,17,3,10,2,C03,7,04,02,11,,04,04,1,13,04,120.704563,24.219601,2
4902,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,47,臺中市,大里區,0,0,0,6,6,13,14,1,5,4,6,6,4,4,09,5,5,1,14,,,,B03,,,02,,,49,,1,13,04,120.686904,24.103827,3
4903,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,19,56,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,04,3,5,2,18,2,09,5,C03,7,09,02,12,,59,59,1,13,04,120.606489,24.189992,2
4904,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,00,臺中市,神岡區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,01,4,4,1,17,3,10,3,B03,7,06,02,02,,25,25,1,06,04,120.708962,24.259443,2
4905,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,02,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,,1,06,04,120.623354,24.149822,3
4906,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,03,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,,1,13,04,120.678662,24.147085,3
4907,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,03,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,02,,,49,49,1,06,04,120.529054,24.194959,3
4908,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,04,臺中市,東區,0,0,0,7,6,13,08,1,5,4,6,6,4,4,09,5,4,2,16,,,,C03,,,02,,,45,,1,12,04,120.707986,24.144611,3
4909,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,04,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,10,,,87,,1,13,04,120.608188,24.148841,3
4910,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,06,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,59,,1,12,04,120.667514,24.139071,3
4911,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,10,臺中市,北屯區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,18,2,09,1,C03,7,09,02,14,,84,84,1,12,04,120.659327,24.190807,2
4912,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,11,臺中市,太平區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,2,08,2,F03,7,06,02,12,,11,11,1,13,04,120.719431,24.131456,2
4913,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,20,臺中市,南區,0,1,0,7,6,04,19,1,5,4,6,6,1,1,10,5,5,2,01,3,10,3,B03,7,06,02,01,,10,10,1,12,04,120.657782,24.108938,2
4914,66000,387130000C,(04)23274275,(04)23288582,2024,05,13,20,27,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,,1,13,04,120.628865,24.163658,3
